CMDLINE C:\Python39\python.exe main.py
MEM 82.785156 1671228884.0978
MEM 82.785156 1671228884.2095
MEM 82.785156 1671228884.3198
MEM 82.785156 1671228884.4301
MEM 82.785156 1671228884.5397
MEM 82.785156 1671228884.6514
MEM 82.785156 1671228884.7631
MEM 82.785156 1671228884.8738
MEM 82.785156 1671228884.9855
MEM 82.785156 1671228885.0972
MEM 82.785156 1671228885.2089
MEM 82.785156 1671228885.3196
MEM 82.785156 1671228885.4313
MEM 82.785156 1671228885.5407
MEM 82.785156 1671228885.6524
MEM 82.785156 1671228885.7639
MEM 82.785156 1671228885.8756
MEM 82.785156 1671228885.9863
MEM 82.785156 1671228886.0981
MEM 82.785156 1671228886.2083
MEM 82.785156 1671228886.3179
MEM 82.785156 1671228886.4286
MEM 82.785156 1671228886.5393
MEM 82.785156 1671228886.6510
MEM 82.785156 1671228886.7627
MEM 82.785156 1671228886.8734
MEM 82.785156 1671228886.9851
MEM 82.785156 1671228887.0968
MEM 82.785156 1671228887.2086
MEM 82.785156 1671228887.3196
MEM 82.785156 1671228887.4303
MEM 82.785156 1671228887.5420
MEM 82.785156 1671228887.6537
MEM 82.785156 1671228887.7654
MEM 82.785156 1671228887.8766
MEM 82.785156 1671228887.9863
MEM 82.785156 1671228888.0980
MEM 82.785156 1671228888.2090
MEM 82.785156 1671228888.3207
MEM 82.785156 1671228888.4324
MEM 82.785156 1671228888.5441
MEM 82.785156 1671228888.6558
MEM 82.785156 1671228888.7665
MEM 82.785156 1671228888.8783
MEM 82.785156 1671228888.9890
MEM 82.785156 1671228889.1007
MEM 82.785156 1671228889.2124
MEM 82.785156 1671228889.3231
MEM 82.785156 1671228889.4348
MEM 82.785156 1671228889.5450
MEM 82.785156 1671228889.6542
MEM 82.785156 1671228889.7651
MEM 82.785156 1671228889.8753
MEM 82.785156 1671228889.9856
MEM 82.785156 1671228890.0973
MEM 82.785156 1671228890.2070
MEM 82.785156 1671228890.3187
MEM 82.785156 1671228890.4304
MEM 82.785156 1671228890.5421
MEM 82.785156 1671228890.6528
MEM 82.785156 1671228890.7646
MEM 82.785156 1671228890.8738
MEM 82.785156 1671228890.9846
MEM 82.785156 1671228891.0956
MEM 82.785156 1671228891.2059
MEM 82.785156 1671228891.3177
MEM 82.785156 1671228891.4284
MEM 82.785156 1671228891.5393
MEM 82.785156 1671228891.6495
MEM 82.785156 1671228891.7612
MEM 82.785156 1671228891.8719
MEM 82.785156 1671228891.9835
MEM 82.785156 1671228892.0952
MEM 82.785156 1671228892.2044
MEM 82.785156 1671228892.3161
MEM 82.785156 1671228892.4278
MEM 82.785156 1671228892.5385
MEM 82.785156 1671228892.6487
MEM 82.785156 1671228892.7589
MEM 82.785156 1671228892.8697
MEM 82.785156 1671228892.9814
MEM 82.785156 1671228893.0930
MEM 82.785156 1671228893.2025
MEM 82.785156 1671228893.3132
MEM 82.785156 1671228893.4249
MEM 82.785156 1671228893.5356
MEM 82.785156 1671228893.6473
MEM 82.785156 1671228893.7590
MEM 82.785156 1671228893.8697
MEM 82.785156 1671228893.9814
MEM 82.785156 1671228894.0931
MEM 82.785156 1671228894.2038
MEM 82.785156 1671228894.3155
MEM 82.785156 1671228894.4272
MEM 82.785156 1671228894.5380
MEM 82.785156 1671228894.6498
MEM 82.785156 1671228894.7614
MEM 82.785156 1671228894.8721
MEM 82.785156 1671228894.9838
MEM 82.785156 1671228895.0955
MEM 82.785156 1671228895.2072
MEM 82.785156 1671228895.3189
MEM 82.785156 1671228895.4306
MEM 82.785156 1671228895.5409
MEM 82.785156 1671228895.6516
MEM 82.785156 1671228895.7616
MEM 82.785156 1671228895.8724
MEM 82.785156 1671228895.9842
MEM 82.785156 1671228896.0949
MEM 82.785156 1671228896.2050
MEM 82.785156 1671228896.3157
MEM 82.785156 1671228896.4256
MEM 82.785156 1671228896.5363
MEM 82.785156 1671228896.6480
MEM 82.785156 1671228896.7597
MEM 82.785156 1671228896.8704
MEM 82.785156 1671228896.9821
MEM 82.785156 1671228897.0938
MEM 82.785156 1671228897.2045
MEM 82.785156 1671228897.3162
MEM 82.785156 1671228897.4264
MEM 82.785156 1671228897.5367
MEM 82.785156 1671228897.6484
MEM 82.785156 1671228897.7601
MEM 82.785156 1671228897.8702
MEM 82.785156 1671228897.9805
MEM 82.785156 1671228898.0896
MEM 82.785156 1671228898.2013
MEM 82.785156 1671228898.3130
MEM 82.785156 1671228898.4237
MEM 82.785156 1671228898.5355
MEM 82.785156 1671228898.6472
MEM 82.785156 1671228898.7589
MEM 82.785156 1671228898.8686
MEM 82.785156 1671228898.9788
MEM 82.785156 1671228899.0889
MEM 82.785156 1671228899.2006
MEM 82.785156 1671228899.3109
MEM 82.785156 1671228899.4216
MEM 82.785156 1671228899.5333
MEM 82.785156 1671228899.6437
MEM 82.785156 1671228899.7525
MEM 82.785156 1671228899.8634
MEM 82.785156 1671228899.9734
MEM 82.785156 1671228900.0836
MEM 82.785156 1671228900.1952
MEM 82.785156 1671228900.3059
MEM 82.785156 1671228900.4176
MEM 82.785156 1671228900.5293
MEM 82.785156 1671228900.6400
MEM 82.785156 1671228900.7517
MEM 82.785156 1671228900.8634
MEM 82.785156 1671228900.9741
MEM 82.785156 1671228901.0830
MEM 82.785156 1671228901.1940
MEM 82.785156 1671228901.3045
MEM 82.785156 1671228901.4162
MEM 82.785156 1671228901.5269
MEM 82.785156 1671228901.6372
MEM 82.785156 1671228901.7473
MEM 82.785156 1671228901.8551
MEM 82.785156 1671228901.9658
MEM 82.785156 1671228902.0774
MEM 82.785156 1671228902.1881
MEM 82.785156 1671228902.2992
MEM 82.785156 1671228902.4109
MEM 82.785156 1671228902.5216
MEM 82.785156 1671228902.6333
MEM 82.785156 1671228902.7450
MEM 82.785156 1671228902.8557
MEM 82.785156 1671228902.9667
MEM 82.785156 1671228903.0767
MEM 82.785156 1671228903.1874
MEM 82.785156 1671228903.2987
MEM 82.785156 1671228903.4094
MEM 82.785156 1671228903.5185
MEM 82.785156 1671228903.6292
MEM 82.785156 1671228903.7399
MEM 82.785156 1671228903.8517
MEM 82.785156 1671228903.9633
MEM 82.785156 1671228904.0734
MEM 82.785156 1671228904.1851
MEM 82.785156 1671228904.2968
MEM 82.785156 1671228904.4071
MEM 82.785156 1671228904.5188
MEM 82.785156 1671228904.6290
MEM 82.785156 1671228904.7397
MEM 82.785156 1671228904.8504
MEM 82.785156 1671228904.9621
MEM 82.785156 1671228905.0724
MEM 82.785156 1671228905.1815
MEM 82.785156 1671228905.2933
MEM 82.785156 1671228905.4025
MEM 82.785156 1671228905.5117
MEM 82.785156 1671228905.6219
MEM 82.785156 1671228905.7336
MEM 82.785156 1671228905.8453
MEM 82.785156 1671228905.9560
MEM 82.785156 1671228906.0677
MEM 82.785156 1671228906.1794
MEM 82.785156 1671228906.2901
MEM 82.785156 1671228906.4018
MEM 82.785156 1671228906.5121
MEM 82.785156 1671228906.6228
MEM 82.785156 1671228906.7345
MEM 82.785156 1671228906.8462
MEM 82.785156 1671228906.9569
MEM 82.785156 1671228907.0671
MEM 82.785156 1671228907.1772
MEM 82.785156 1671228907.2878
MEM 82.785156 1671228907.3995
MEM 82.785156 1671228907.5112
MEM 82.785156 1671228907.6219
MEM 82.785156 1671228907.7327
MEM 82.785156 1671228907.8443
MEM 82.785156 1671228907.9550
MEM 82.785156 1671228908.0667
MEM 82.785156 1671228908.1770
MEM 82.785156 1671228908.2867
MEM 82.785156 1671228908.3984
MEM 82.785156 1671228908.5101
MEM 82.785156 1671228908.6208
MEM 82.785156 1671228908.7310
MEM 82.785156 1671228908.8427
MEM 82.785156 1671228908.9534
MEM 82.785156 1671228909.0651
MEM 82.785156 1671228909.1768
MEM 82.785156 1671228909.2870
MEM 82.785156 1671228909.3987
MEM 82.785156 1671228909.5104
MEM 82.785156 1671228909.6211
MEM 82.785156 1671228909.7328
MEM 82.785156 1671228909.8446
MEM 82.785156 1671228909.9539
MEM 82.785156 1671228910.0656
MEM 82.785156 1671228910.1773
MEM 82.785156 1671228910.2866
MEM 82.785156 1671228910.3983
MEM 82.785156 1671228910.5100
MEM 82.785156 1671228910.6207
MEM 82.785156 1671228910.7324
MEM 82.785156 1671228910.8425
MEM 82.785156 1671228910.9532
MEM 82.785156 1671228911.0649
MEM 82.785156 1671228911.1766
MEM 82.785156 1671228911.2874
MEM 82.785156 1671228911.3976
MEM 82.785156 1671228911.5068
MEM 82.785156 1671228911.6166
MEM 82.785156 1671228911.7265
MEM 82.785156 1671228911.8373
MEM 82.785156 1671228911.9490
MEM 82.785156 1671228912.0607
MEM 82.785156 1671228912.1715
MEM 82.785156 1671228912.2823
MEM 82.785156 1671228912.3933
MEM 82.785156 1671228912.5034
MEM 82.785156 1671228912.6136
MEM 82.785156 1671228912.7253
MEM 82.785156 1671228912.8370
MEM 82.785156 1671228912.9477
MEM 82.785156 1671228913.0594
MEM 82.785156 1671228913.1701
MEM 82.785156 1671228913.2818
MEM 82.785156 1671228913.3935
MEM 82.785156 1671228913.5037
MEM 82.785156 1671228913.6140
MEM 82.785156 1671228913.7239
MEM 82.785156 1671228913.8351
MEM 82.785156 1671228913.9468
MEM 82.785156 1671228914.0575
MEM 82.785156 1671228914.1682
MEM 82.785156 1671228914.2782
MEM 82.785156 1671228914.3889
MEM 82.785156 1671228914.5006
MEM 82.785156 1671228914.6123
MEM 82.785156 1671228914.7230
MEM 82.785156 1671228914.8343
MEM 82.785156 1671228914.9450
MEM 82.785156 1671228915.0558
MEM 82.785156 1671228915.1674
MEM 82.785156 1671228915.2781
MEM 82.785156 1671228915.3888
MEM 82.785156 1671228915.4995
MEM 82.785156 1671228915.6112
MEM 82.785156 1671228915.7220
MEM 82.785156 1671228915.8315
MEM 82.785156 1671228915.9409
MEM 82.785156 1671228916.0511
MEM 82.785156 1671228916.1628
MEM 82.785156 1671228916.2735
MEM 82.785156 1671228916.3852
MEM 82.785156 1671228916.4969
MEM 82.785156 1671228916.6086
MEM 82.785156 1671228916.7191
MEM 82.785156 1671228916.8307
MEM 82.785156 1671228916.9419
MEM 82.785156 1671228917.0526
MEM 82.785156 1671228917.1644
MEM 82.785156 1671228917.2761
MEM 82.785156 1671228917.3868
MEM 82.785156 1671228917.4985
MEM 82.785156 1671228917.6087
MEM 82.785156 1671228917.7194
MEM 82.785156 1671228917.8307
MEM 82.785156 1671228917.9404
MEM 82.785156 1671228918.0521
MEM 82.785156 1671228918.1639
MEM 82.785156 1671228918.2756
MEM 82.785156 1671228918.3863
MEM 82.785156 1671228918.4980
MEM 82.785156 1671228918.6097
MEM 82.785156 1671228918.7214
MEM 82.785156 1671228918.8331
MEM 82.785156 1671228918.9446
MEM 82.785156 1671228919.0554
MEM 82.785156 1671228919.1654
MEM 82.785156 1671228919.2764
MEM 82.785156 1671228919.3871
MEM 82.785156 1671228919.4988
MEM 82.785156 1671228919.6105
MEM 82.785156 1671228919.7202
MEM 82.785156 1671228919.8313
MEM 82.785156 1671228919.9429
MEM 82.785156 1671228920.0537
MEM 82.785156 1671228920.1654
MEM 82.785156 1671228920.2771
MEM 82.785156 1671228920.3878
MEM 82.785156 1671228920.4980
MEM 82.785156 1671228920.6087
MEM 82.785156 1671228920.7204
MEM 82.785156 1671228920.8321
MEM 82.785156 1671228920.9423
MEM 82.785156 1671228921.0525
MEM 82.785156 1671228921.1613
MEM 82.785156 1671228921.2719
MEM 82.785156 1671228921.3836
MEM 82.785156 1671228921.4953
MEM 82.785156 1671228921.6061
MEM 82.785156 1671228921.7178
MEM 82.785156 1671228921.8294
MEM 82.785156 1671228921.9411
MEM 82.785156 1671228922.0528
MEM 82.785156 1671228922.1631
MEM 82.785156 1671228922.2738
MEM 82.785156 1671228922.3855
MEM 82.785156 1671228922.4972
MEM 82.785156 1671228922.6089
MEM 82.785156 1671228922.7180
MEM 82.785156 1671228922.8297
MEM 82.785156 1671228922.9413
MEM 82.785156 1671228923.0530
MEM 82.785156 1671228923.1647
MEM 82.785156 1671228923.2764
MEM 82.785156 1671228923.3871
MEM 82.785156 1671228923.4988
MEM 82.785156 1671228923.6090
MEM 82.785156 1671228923.7182
MEM 82.785156 1671228923.8299
MEM 82.785156 1671228923.9406
MEM 82.785156 1671228924.0523
MEM 82.785156 1671228924.1612
MEM 82.785156 1671228924.2704
MEM 82.785156 1671228924.3798
MEM 82.785156 1671228924.4910
MEM 82.785156 1671228924.6017
MEM 82.785156 1671228924.7134
MEM 82.785156 1671228924.8241
MEM 82.785156 1671228924.9346
MEM 82.785156 1671228925.0443
MEM 82.785156 1671228925.1550
MEM 82.785156 1671228925.2667
MEM 82.785156 1671228925.3784
MEM 82.785156 1671228925.4891
MEM 82.785156 1671228925.6008
MEM 82.785156 1671228925.7125
MEM 82.785156 1671228925.8227
MEM 82.785156 1671228925.9329
MEM 82.785156 1671228926.0446
MEM 82.785156 1671228926.1550
MEM 82.785156 1671228926.2657
MEM 82.785156 1671228926.3774
MEM 82.785156 1671228926.4881
MEM 82.785156 1671228926.5998
MEM 82.785156 1671228926.7115
MEM 82.785156 1671228926.8222
MEM 82.785156 1671228926.9339
MEM 82.785156 1671228927.0443
MEM 82.785156 1671228927.1550
MEM 82.785156 1671228927.2651
MEM 82.785156 1671228927.3768
MEM 82.785156 1671228927.4849
MEM 82.785156 1671228927.5966
MEM 82.785156 1671228927.7073
MEM 82.785156 1671228927.8190
MEM 82.785156 1671228927.9307
MEM 82.785156 1671228928.0424
MEM 82.785156 1671228928.1531
MEM 82.785156 1671228928.2648
MEM 82.785156 1671228928.3750
MEM 82.785156 1671228928.4867
MEM 82.785156 1671228928.5984
MEM 82.785156 1671228928.7097
MEM 82.785156 1671228928.8205
MEM 82.785156 1671228928.9306
MEM 82.785156 1671228929.0408
MEM 82.785156 1671228929.1525
MEM 82.785156 1671228929.2642
MEM 82.785156 1671228929.3757
MEM 82.785156 1671228929.4863
MEM 82.785156 1671228929.5981
MEM 82.785156 1671228929.7098
MEM 82.785156 1671228929.8205
MEM 82.785156 1671228929.9322
MEM 82.785156 1671228930.0439
MEM 82.785156 1671228930.1546
MEM 82.785156 1671228930.2663
MEM 82.785156 1671228930.3763
MEM 82.785156 1671228930.4870
MEM 82.785156 1671228930.5987
MEM 82.785156 1671228930.7104
MEM 82.785156 1671228930.8211
MEM 82.785156 1671228930.9328
MEM 82.785156 1671228931.0445
MEM 82.785156 1671228931.1552
MEM 82.785156 1671228931.2669
MEM 82.785156 1671228931.3786
MEM 82.785156 1671228931.4889
MEM 82.785156 1671228931.5991
MEM 82.785156 1671228931.7108
MEM 82.785156 1671228931.8211
MEM 82.785156 1671228931.9305
MEM 82.785156 1671228932.0402
MEM 82.785156 1671228932.1492
MEM 82.785156 1671228932.2610
MEM 82.785156 1671228932.3716
MEM 82.785156 1671228932.4834
MEM 82.785156 1671228932.5951
MEM 82.785156 1671228932.7069
MEM 82.785156 1671228932.8185
MEM 82.785156 1671228932.9302
MEM 82.785156 1671228933.0419
MEM 82.785156 1671228933.1526
MEM 82.785156 1671228933.2643
MEM 82.785156 1671228933.3761
MEM 82.785156 1671228933.4859
MEM 82.785156 1671228933.5976
MEM 82.785156 1671228933.7094
MEM 82.785156 1671228933.8196
MEM 82.785156 1671228933.9313
MEM 82.785156 1671228934.0430
MEM 82.785156 1671228934.1533
MEM 82.785156 1671228934.2650
MEM 82.785156 1671228934.3767
MEM 82.785156 1671228934.4874
MEM 82.785156 1671228934.5991
MEM 82.785156 1671228934.7108
MEM 82.785156 1671228934.8215
MEM 82.785156 1671228934.9332
MEM 82.785156 1671228935.0448
MEM 82.785156 1671228935.1553
MEM 82.785156 1671228935.2671
MEM 82.785156 1671228935.3773
MEM 82.785156 1671228935.4879
MEM 82.785156 1671228935.5996
MEM 82.785156 1671228935.7113
MEM 82.785156 1671228935.8212
MEM 82.785156 1671228935.9321
MEM 82.785156 1671228936.0438
MEM 82.785156 1671228936.1545
MEM 82.785156 1671228936.2662
MEM 82.785156 1671228936.3779
MEM 82.785156 1671228936.4886
MEM 82.785156 1671228936.5988
MEM 82.785156 1671228936.7090
MEM 82.785156 1671228936.8199
MEM 82.785156 1671228936.9316
MEM 82.785156 1671228937.0433
MEM 82.785156 1671228937.1540
MEM 82.785156 1671228937.2647
MEM 82.785156 1671228937.3759
MEM 82.785156 1671228937.4852
MEM 82.785156 1671228937.5963
MEM 82.785156 1671228937.7060
MEM 82.785156 1671228937.8177
MEM 82.785156 1671228937.9294
MEM 82.785156 1671228938.0401
MEM 82.785156 1671228938.1518
MEM 82.785156 1671228938.2635
MEM 82.785156 1671228938.3728
MEM 82.785156 1671228938.4845
MEM 82.785156 1671228938.5963
MEM 82.785156 1671228938.7070
MEM 82.785156 1671228938.8187
MEM 82.785156 1671228938.9302
MEM 82.785156 1671228939.0395
MEM 82.785156 1671228939.1496
MEM 82.785156 1671228939.2588
MEM 82.785156 1671228939.3695
MEM 82.785156 1671228939.4789
MEM 82.785156 1671228939.5895
MEM 82.785156 1671228939.7012
MEM 82.785156 1671228939.8130
MEM 82.785156 1671228939.9237
MEM 82.785156 1671228940.0354
MEM 82.785156 1671228940.1471
MEM 82.785156 1671228940.2588
MEM 82.785156 1671228940.3705
MEM 82.785156 1671228940.4816
MEM 82.785156 1671228940.5920
MEM 82.785156 1671228940.7012
MEM 82.785156 1671228940.8129
MEM 82.785156 1671228940.9236
MEM 82.785156 1671228941.0350
MEM 82.785156 1671228941.1466
MEM 82.785156 1671228941.2558
MEM 82.785156 1671228941.3675
MEM 82.785156 1671228941.4793
MEM 82.785156 1671228941.5900
MEM 82.785156 1671228941.7007
MEM 82.785156 1671228941.8120
MEM 82.785156 1671228941.9227
MEM 82.785156 1671228942.0344
MEM 82.785156 1671228942.1461
MEM 82.785156 1671228942.2568
MEM 82.785156 1671228942.3677
MEM 82.785156 1671228942.4794
MEM 82.785156 1671228942.5911
MEM 82.785156 1671228942.7017
MEM 82.785156 1671228942.8118
MEM 82.785156 1671228942.9235
MEM 82.785156 1671228943.0352
MEM 82.785156 1671228943.1470
MEM 82.785156 1671228943.2574
MEM 82.785156 1671228943.3691
MEM 82.785156 1671228943.4793
MEM 82.785156 1671228943.5890
MEM 82.785156 1671228943.6997
MEM 82.785156 1671228943.8114
MEM 82.785156 1671228943.9231
MEM 82.785156 1671228944.0345
MEM 82.785156 1671228944.1463
MEM 82.785156 1671228944.2569
MEM 82.785156 1671228944.3679
MEM 82.785156 1671228944.4795
MEM 82.785156 1671228944.5902
MEM 82.785156 1671228944.7007
MEM 82.785156 1671228944.8123
MEM 82.785156 1671228944.9231
MEM 82.785156 1671228945.0340
MEM 82.785156 1671228945.1458
MEM 82.785156 1671228945.2565
MEM 82.785156 1671228945.3682
MEM 82.785156 1671228945.4799
MEM 82.785156 1671228945.5906
MEM 82.785156 1671228945.7006
MEM 82.785156 1671228945.8123
MEM 82.785156 1671228945.9231
MEM 82.785156 1671228946.0348
MEM 82.785156 1671228946.1465
MEM 82.785156 1671228946.2572
MEM 82.785156 1671228946.3674
MEM 82.785156 1671228946.4776
MEM 82.785156 1671228946.5885
MEM 82.785156 1671228946.6994
MEM 82.785156 1671228946.8096
MEM 82.785156 1671228946.9194
MEM 82.785156 1671228947.0301
MEM 82.785156 1671228947.1408
MEM 82.785156 1671228947.2525
MEM 82.785156 1671228947.3642
MEM 82.785156 1671228947.4759
MEM 82.785156 1671228947.5866
MEM 82.785156 1671228947.6983
MEM 82.785156 1671228947.8088
MEM 82.785156 1671228947.9197
MEM 82.785156 1671228948.0315
MEM 82.785156 1671228948.1431
MEM 82.785156 1671228948.2539
MEM 82.785156 1671228948.3654
MEM 82.785156 1671228948.4756
MEM 82.785156 1671228948.5848
MEM 82.785156 1671228948.6965
MEM 82.785156 1671228948.8073
MEM 82.785156 1671228948.9189
MEM 82.785156 1671228949.0307
MEM 82.785156 1671228949.1424
MEM 82.785156 1671228949.2531
MEM 82.785156 1671228949.3647
MEM 82.785156 1671228949.4769
MEM 82.785156 1671228949.5870
MEM 82.785156 1671228949.6957
MEM 82.785156 1671228949.8063
MEM 82.785156 1671228949.9180
MEM 82.785156 1671228950.0297
MEM 82.785156 1671228950.1401
MEM 82.785156 1671228950.2503
MEM 82.785156 1671228950.3619
MEM 82.785156 1671228950.4726
MEM 82.785156 1671228950.5833
MEM 82.785156 1671228950.6950
MEM 82.785156 1671228950.8057
MEM 82.785156 1671228950.9174
MEM 82.785156 1671228951.0291
MEM 82.785156 1671228951.1394
MEM 82.785156 1671228951.2502
MEM 82.785156 1671228951.3619
MEM 82.785156 1671228951.4726
MEM 82.785156 1671228951.5835
MEM 82.785156 1671228951.6938
MEM 82.785156 1671228951.8040
MEM 82.785156 1671228951.9143
MEM 82.785156 1671228952.0233
MEM 82.785156 1671228952.1337
MEM 82.785156 1671228952.2454
MEM 82.785156 1671228952.3561
MEM 82.785156 1671228952.4678
MEM 82.785156 1671228952.5795
MEM 82.785156 1671228952.6902
MEM 82.785156 1671228952.8019
MEM 82.785156 1671228952.9136
MEM 82.785156 1671228953.0227
MEM 82.785156 1671228953.1345
MEM 82.785156 1671228953.2461
MEM 82.785156 1671228953.3567
MEM 82.785156 1671228953.4669
MEM 82.785156 1671228953.5771
MEM 82.785156 1671228953.6878
MEM 82.785156 1671228953.7995
MEM 82.785156 1671228953.9112
MEM 82.785156 1671228954.0216
MEM 82.785156 1671228954.1324
MEM 82.785156 1671228954.2434
MEM 82.785156 1671228954.3542
MEM 82.785156 1671228954.4659
MEM 82.785156 1671228954.5761
MEM 82.785156 1671228954.6853
MEM 82.785156 1671228954.7970
MEM 82.785156 1671228954.9078
MEM 82.785156 1671228955.0194
MEM 82.785156 1671228955.1300
MEM 82.785156 1671228955.2407
MEM 82.785156 1671228955.3510
MEM 82.785156 1671228955.4604
MEM 82.785156 1671228955.5711
MEM 82.785156 1671228955.6828
MEM 82.785156 1671228955.7946
MEM 82.785156 1671228955.9052
MEM 82.785156 1671228956.0153
MEM 82.785156 1671228956.1270
MEM 82.785156 1671228956.2371
MEM 82.785156 1671228956.3466
MEM 82.785156 1671228956.4572
MEM 82.785156 1671228956.5689
MEM 82.785156 1671228956.6791
MEM 82.785156 1671228956.7896
MEM 82.785156 1671228956.9013
MEM 82.785156 1671228957.0119
MEM 82.785156 1671228957.1225
MEM 82.785156 1671228957.2342
MEM 82.785156 1671228957.3459
MEM 82.785156 1671228957.4566
MEM 82.785156 1671228957.5674
MEM 82.785156 1671228957.6781
MEM 82.785156 1671228957.7888
MEM 82.785156 1671228957.9005
MEM 82.785156 1671228958.0122
MEM 82.785156 1671228958.1229
MEM 82.785156 1671228958.2332
MEM 82.785156 1671228958.3449
MEM 82.785156 1671228958.4557
MEM 82.785156 1671228958.5674
MEM 82.785156 1671228958.6775
MEM 82.785156 1671228958.7874
MEM 82.785156 1671228958.8980
MEM 82.785156 1671228959.0097
MEM 82.785156 1671228959.1204
MEM 82.785156 1671228959.2321
MEM 82.785156 1671228959.3423
MEM 82.785156 1671228959.4530
MEM 82.785156 1671228959.5647
MEM 82.785156 1671228959.6764
MEM 82.785156 1671228959.7874
MEM 82.785156 1671228959.8993
MEM 82.785156 1671228960.0095
MEM 82.785156 1671228960.1185
MEM 82.785156 1671228960.2303
MEM 82.785156 1671228960.3410
MEM 82.785156 1671228960.4527
MEM 82.785156 1671228960.5644
MEM 82.785156 1671228960.6734
MEM 82.785156 1671228960.7836
MEM 82.785156 1671228960.8953
MEM 82.785156 1671228961.0060
MEM 82.785156 1671228961.1176
MEM 82.785156 1671228961.2293
MEM 82.785156 1671228961.3411
MEM 82.785156 1671228961.4528
MEM 82.785156 1671228961.5645
MEM 82.785156 1671228961.6751
MEM 82.785156 1671228961.7858
MEM 82.785156 1671228961.8975
MEM 82.785156 1671228962.0088
MEM 82.785156 1671228962.1179
MEM 82.785156 1671228962.2271
MEM 82.785156 1671228962.3369
MEM 82.785156 1671228962.4487
MEM 82.785156 1671228962.5604
MEM 82.785156 1671228962.6691
MEM 82.785156 1671228962.7809
MEM 82.785156 1671228962.8901
MEM 82.785156 1671228963.0018
MEM 82.785156 1671228963.1135
MEM 82.785156 1671228963.2243
MEM 82.785156 1671228963.3360
MEM 82.785156 1671228963.4461
MEM 82.785156 1671228963.5564
MEM 82.785156 1671228963.6681
MEM 82.785156 1671228963.7785
MEM 82.785156 1671228963.8892
MEM 82.785156 1671228963.9994
MEM 82.785156 1671228964.1097
MEM 82.785156 1671228964.2200
MEM 82.785156 1671228964.3317
MEM 82.785156 1671228964.4434
MEM 82.785156 1671228964.5541
MEM 82.785156 1671228964.6658
MEM 82.785156 1671228964.7775
MEM 82.785156 1671228964.8882
MEM 82.785156 1671228964.9999
MEM 82.785156 1671228965.1116
MEM 82.785156 1671228965.2223
MEM 82.785156 1671228965.3340
MEM 82.785156 1671228965.4457
MEM 82.785156 1671228965.5564
MEM 82.785156 1671228965.6671
MEM 82.785156 1671228965.7788
MEM 82.785156 1671228965.8895
MEM 82.785156 1671228966.0012
MEM 82.785156 1671228966.1129
MEM 82.785156 1671228966.2236
MEM 82.785156 1671228966.3353
MEM 82.785156 1671228966.4455
MEM 82.785156 1671228966.5557
MEM 82.785156 1671228966.6675
MEM 82.785156 1671228966.7791
MEM 82.785156 1671228966.8899
MEM 82.785156 1671228967.0016
MEM 82.785156 1671228967.1126
MEM 82.785156 1671228967.2218
MEM 82.785156 1671228967.3321
MEM 82.785156 1671228967.4410
MEM 82.785156 1671228967.5527
MEM 82.785156 1671228967.6644
MEM 82.785156 1671228967.7761
MEM 82.785156 1671228967.8855
MEM 82.785156 1671228967.9972
MEM 82.785156 1671228968.1079
MEM 82.785156 1671228968.2196
MEM 82.785156 1671228968.3313
MEM 82.785156 1671228968.4431
MEM 82.785156 1671228968.5538
MEM 82.785156 1671228968.6635
MEM 82.785156 1671228968.7744
MEM 82.785156 1671228968.8846
MEM 82.785156 1671228968.9948
MEM 82.785156 1671228969.1051
MEM 82.785156 1671228969.2168
MEM 82.785156 1671228969.3285
MEM 82.785156 1671228969.4392
MEM 82.785156 1671228969.5509
MEM 82.785156 1671228969.6626
MEM 82.785156 1671228969.7729
MEM 82.785156 1671228969.8846
MEM 82.785156 1671228969.9952
MEM 82.785156 1671228970.1055
MEM 82.785156 1671228970.2156
MEM 82.785156 1671228970.3274
MEM 82.785156 1671228970.4380
MEM 82.785156 1671228970.5486
MEM 82.785156 1671228970.6599
MEM 82.785156 1671228970.7691
MEM 82.785156 1671228970.8793
MEM 82.785156 1671228970.9910
MEM 82.785156 1671228971.1027
MEM 82.785156 1671228971.2144
MEM 82.785156 1671228971.3261
MEM 82.785156 1671228971.4368
MEM 82.785156 1671228971.5485
MEM 82.785156 1671228971.6602
MEM 82.785156 1671228971.7705
MEM 82.785156 1671228971.8802
MEM 82.785156 1671228971.9909
MEM 82.785156 1671228972.1028
MEM 82.785156 1671228972.2142
MEM 82.785156 1671228972.3256
MEM 82.785156 1671228972.4348
MEM 82.785156 1671228972.5450
MEM 82.785156 1671228972.6542
MEM 82.785156 1671228972.7649
MEM 82.785156 1671228972.8766
MEM 82.785156 1671228972.9873
MEM 82.785156 1671228973.0975
MEM 82.785156 1671228973.2067
MEM 82.785156 1671228973.3184
MEM 82.785156 1671228973.4301
MEM 82.785156 1671228973.5418
MEM 82.785156 1671228973.6521
MEM 82.785156 1671228973.7638
MEM 82.785156 1671228973.8728
MEM 82.785156 1671228973.9845
MEM 82.785156 1671228974.0962
MEM 82.785156 1671228974.2069
MEM 82.785156 1671228974.3186
MEM 82.785156 1671228974.4288
MEM 82.785156 1671228974.5391
MEM 82.785156 1671228974.6509
MEM 82.785156 1671228974.7612
MEM 82.785156 1671228974.8719
MEM 82.785156 1671228974.9836
MEM 82.785156 1671228975.0953
MEM 82.785156 1671228975.2060
