CMDLINE C:\Python39\python.exe main_noplayer.py
MEM 138.367188 1671323777.9998
MEM 138.367188 1671323778.1105
MEM 138.367188 1671323778.2186
MEM 138.367188 1671323778.3302
MEM 138.367188 1671323778.4404
MEM 138.367188 1671323778.5495
MEM 138.367188 1671323778.6592
MEM 138.367188 1671323778.7694
MEM 138.367188 1671323778.8793
MEM 138.367188 1671323778.9903
MEM 138.367188 1671323779.0995
MEM 138.367188 1671323779.2092
MEM 138.367188 1671323779.3180
MEM 138.367188 1671323779.4269
MEM 138.367188 1671323779.5356
MEM 138.367188 1671323779.6472
MEM 138.367188 1671323779.7551
MEM 138.367188 1671323779.8658
MEM 138.367188 1671323779.9750
MEM 138.367188 1671323780.0837
MEM 138.367188 1671323780.1949
MEM 138.367188 1671323780.3061
MEM 138.367188 1671323780.4108
MEM 138.367188 1671323780.5195
MEM 138.367188 1671323780.6293
MEM 138.367188 1671323780.7386
MEM 138.367188 1671323780.8487
MEM 138.367188 1671323780.9590
MEM 138.367188 1671323781.0677
MEM 138.367188 1671323781.1780
MEM 138.367188 1671323781.2877
MEM 138.367188 1671323781.3994
MEM 138.367188 1671323781.5101
MEM 138.367188 1671323781.6208
MEM 138.367188 1671323781.7325
MEM 138.367188 1671323781.8409
MEM 138.367188 1671323781.9511
MEM 138.367188 1671323782.0612
MEM 138.367188 1671323782.1707
MEM 138.367188 1671323782.2814
MEM 138.367188 1671323782.3914
MEM 138.367188 1671323782.4997
MEM 138.367188 1671323782.6098
MEM 138.367188 1671323782.7205
MEM 138.367188 1671323782.8315
MEM 138.367188 1671323782.9422
MEM 138.367188 1671323783.0523
MEM 138.367188 1671323783.1610
MEM 138.367188 1671323783.2704
MEM 138.367188 1671323783.3810
MEM 138.367188 1671323783.4894
MEM 138.367188 1671323783.5997
MEM 138.367188 1671323783.7109
MEM 138.367188 1671323783.8183
MEM 138.367188 1671323783.9286
MEM 138.367188 1671323784.0387
MEM 138.367188 1671323784.1478
MEM 138.367188 1671323784.2571
MEM 138.367188 1671323784.3678
MEM 138.367188 1671323784.4751
MEM 138.367188 1671323784.5858
MEM 138.367188 1671323784.6934
MEM 138.367188 1671323784.8037
MEM 138.367188 1671323784.9104
MEM 138.367188 1671323785.0205
MEM 138.367188 1671323785.1309
MEM 138.367188 1671323785.2403
MEM 138.367188 1671323785.3509
MEM 138.367188 1671323785.4613
MEM 138.367188 1671323785.5713
MEM 138.367188 1671323785.6819
MEM 138.367188 1671323785.7916
MEM 138.367188 1671323785.9023
MEM 138.367188 1671323786.0130
MEM 138.367188 1671323786.1237
MEM 138.367188 1671323786.2344
MEM 138.367188 1671323786.3441
MEM 138.367188 1671323786.4528
MEM 138.367188 1671323786.5613
MEM 138.367188 1671323786.6690
MEM 138.367188 1671323786.7797
MEM 138.367188 1671323786.8886
MEM 138.367188 1671323786.9993
MEM 138.367188 1671323787.1110
MEM 138.367188 1671323787.2214
MEM 138.367188 1671323787.3319
MEM 138.367188 1671323787.4433
MEM 138.367188 1671323787.5537
MEM 138.367188 1671323787.6614
MEM 138.367188 1671323787.7714
MEM 138.367188 1671323787.8819
MEM 138.367188 1671323787.9920
MEM 138.367188 1671323788.0995
MEM 138.367188 1671323788.2104
MEM 138.367188 1671323788.3192
MEM 138.367188 1671323788.4271
MEM 138.367188 1671323788.5377
MEM 138.367188 1671323788.6471
MEM 138.367188 1671323788.7558
MEM 138.367188 1671323788.8665
MEM 138.367188 1671323788.9783
MEM 138.367188 1671323789.0876
MEM 138.367188 1671323789.1975
MEM 138.367188 1671323789.3072
MEM 138.367188 1671323789.4171
MEM 138.367188 1671323789.5286
MEM 138.367188 1671323789.6379
MEM 138.367188 1671323789.7477
MEM 138.367188 1671323789.8566
MEM 138.367188 1671323789.9654
MEM 138.367188 1671323790.0741
MEM 138.367188 1671323790.1831
MEM 138.367188 1671323790.2933
MEM 138.367188 1671323790.4037
MEM 138.367188 1671323790.5128
MEM 138.367188 1671323790.6227
MEM 138.367188 1671323790.7335
MEM 138.367188 1671323790.8427
MEM 138.367188 1671323790.9544
MEM 138.367188 1671323791.0647
MEM 138.367188 1671323791.1742
MEM 138.367188 1671323791.2832
MEM 138.367188 1671323791.3917
MEM 138.367188 1671323791.5019
MEM 138.367188 1671323791.6107
MEM 138.367188 1671323791.7195
MEM 138.367188 1671323791.8439
MEM 138.367188 1671323791.9578
MEM 138.367188 1671323792.0684
MEM 138.367188 1671323792.1779
MEM 138.367188 1671323792.2869
MEM 138.367188 1671323792.3983
MEM 138.367188 1671323792.5083
MEM 138.367188 1671323792.6170
MEM 138.367188 1671323792.7286
MEM 138.367188 1671323792.8395
MEM 138.367188 1671323792.9487
MEM 138.367188 1671323793.0585
MEM 138.367188 1671323793.1697
MEM 138.367188 1671323793.2797
MEM 138.367188 1671323793.3889
MEM 138.367188 1671323793.4977
MEM 138.367188 1671323793.6070
MEM 138.367188 1671323793.7188
MEM 138.367188 1671323793.8275
MEM 138.367188 1671323793.9373
MEM 138.367188 1671323794.0470
MEM 138.367188 1671323794.1579
MEM 138.367188 1671323794.2696
MEM 138.367188 1671323794.3813
MEM 138.367188 1671323794.4910
MEM 138.367188 1671323794.6015
MEM 138.367188 1671323794.7092
MEM 138.367188 1671323794.8195
MEM 138.367188 1671323794.9294
MEM 138.367188 1671323795.0393
MEM 138.367188 1671323795.1479
MEM 138.367188 1671323795.2593
MEM 138.367188 1671323795.3689
MEM 138.367188 1671323795.4786
MEM 138.367188 1671323795.5867
MEM 138.367188 1671323795.6954
MEM 138.367188 1671323795.8049
MEM 138.367188 1671323795.9150
MEM 138.367188 1671323796.0257
MEM 138.367188 1671323796.1374
MEM 138.367188 1671323796.2476
MEM 138.367188 1671323796.3555
MEM 138.367188 1671323796.4661
MEM 138.367188 1671323796.5768
MEM 138.367188 1671323796.6849
MEM 138.367188 1671323796.7966
MEM 138.367188 1671323796.9055
MEM 138.367188 1671323797.0159
MEM 138.367188 1671323797.1256
MEM 138.367188 1671323797.2341
MEM 138.367188 1671323797.3445
MEM 138.367188 1671323797.4530
MEM 138.367188 1671323797.5636
MEM 138.367188 1671323797.6731
MEM 138.367188 1671323797.7823
MEM 138.367188 1671323797.8921
MEM 138.367188 1671323798.0010
MEM 138.367188 1671323798.1127
MEM 138.367188 1671323798.2230
MEM 138.355469 1671323798.3347
MEM 138.355469 1671323798.4444
MEM 138.355469 1671323798.5560
MEM 138.355469 1671323798.6673
MEM 138.355469 1671323798.7778
MEM 138.355469 1671323798.8885
MEM 138.355469 1671323798.9976
MEM 138.355469 1671323799.1084
MEM 138.355469 1671323799.2191
MEM 138.355469 1671323799.3308
MEM 138.355469 1671323799.4426
MEM 138.355469 1671323799.5543
MEM 138.355469 1671323799.6661
MEM 138.355469 1671323799.7758
MEM 138.355469 1671323799.8849
MEM 138.355469 1671323799.9946
MEM 138.355469 1671323800.1053
MEM 138.355469 1671323800.2170
MEM 138.355469 1671323800.3288
MEM 138.355469 1671323800.4377
MEM 138.355469 1671323800.5484
MEM 138.355469 1671323800.6562
MEM 138.355469 1671323800.7668
MEM 138.355469 1671323800.8762
MEM 138.355469 1671323800.9869
MEM 138.355469 1671323801.0966
MEM 138.355469 1671323801.2067
MEM 138.355469 1671323801.3185
MEM 138.355469 1671323801.4303
MEM 138.355469 1671323801.5404
MEM 138.355469 1671323801.6521
MEM 138.355469 1671323801.7625
MEM 138.355469 1671323801.8719
MEM 138.355469 1671323801.9822
MEM 138.355469 1671323802.0925
MEM 138.355469 1671323802.2028
MEM 138.355469 1671323802.3119
MEM 138.355469 1671323802.4219
MEM 138.355469 1671323802.5334
MEM 138.355469 1671323802.6451
MEM 138.355469 1671323802.7552
MEM 138.355469 1671323802.8641
MEM 138.355469 1671323802.9739
MEM 138.355469 1671323803.0827
MEM 138.355469 1671323803.1919
MEM 138.355469 1671323803.3010
MEM 138.355469 1671323803.4087
MEM 138.355469 1671323803.5189
MEM 138.355469 1671323803.6279
MEM 138.355469 1671323803.7387
MEM 138.355469 1671323803.8504
MEM 138.355469 1671323803.9602
MEM 138.355469 1671323804.0719
MEM 138.355469 1671323804.1813
MEM 138.355469 1671323804.2907
MEM 138.355469 1671323804.3995
MEM 138.355469 1671323804.5111
MEM 138.355469 1671323804.6209
MEM 138.355469 1671323804.7325
MEM 138.355469 1671323804.8411
MEM 138.355469 1671323804.9514
MEM 138.355469 1671323805.0620
MEM 138.355469 1671323805.1727
MEM 138.355469 1671323805.2829
MEM 138.355469 1671323805.3935
MEM 138.355469 1671323805.5029
MEM 138.355469 1671323805.6121
MEM 138.355469 1671323805.7195
MEM 138.355469 1671323805.8289
MEM 138.355469 1671323805.9393
MEM 138.355469 1671323806.0481
MEM 138.355469 1671323806.1598
MEM 138.355469 1671323806.2715
MEM 138.355469 1671323806.3819
MEM 138.355469 1671323806.4933
MEM 138.355469 1671323806.6031
MEM 138.355469 1671323806.7259
MEM 138.355469 1671323806.8396
MEM 138.355469 1671323806.9492
MEM 138.355469 1671323807.0586
MEM 138.355469 1671323807.1697
MEM 138.355469 1671323807.2794
MEM 138.355469 1671323807.3898
MEM 138.355469 1671323807.5000
MEM 138.355469 1671323807.6105
MEM 138.355469 1671323807.7200
MEM 138.355469 1671323807.8294
MEM 138.355469 1671323807.9382
MEM 138.355469 1671323808.0499
MEM 138.355469 1671323808.1597
MEM 138.355469 1671323808.2689
MEM 138.355469 1671323808.3784
MEM 138.355469 1671323808.4890
MEM 138.355469 1671323808.5998
MEM 138.355469 1671323808.7089
MEM 138.355469 1671323808.8182
MEM 138.355469 1671323808.9286
MEM 138.355469 1671323809.0384
MEM 138.355469 1671323809.1485
MEM 138.355469 1671323809.2598
MEM 138.355469 1671323809.3715
MEM 138.355469 1671323809.4832
MEM 138.355469 1671323809.5924
MEM 138.355469 1671323809.7016
MEM 138.355469 1671323809.8117
MEM 138.355469 1671323809.9214
MEM 138.355469 1671323810.0330
MEM 138.355469 1671323810.1424
MEM 138.355469 1671323810.2540
MEM 138.355469 1671323810.3624
MEM 138.355469 1671323810.4705
MEM 138.355469 1671323810.5815
MEM 138.355469 1671323810.6903
MEM 138.355469 1671323810.8011
MEM 138.355469 1671323810.9110
MEM 138.355469 1671323811.0199
MEM 138.355469 1671323811.1312
MEM 138.355469 1671323811.2415
MEM 138.355469 1671323811.3491
MEM 138.355469 1671323811.4591
MEM 138.355469 1671323811.5681
MEM 138.355469 1671323811.6768
MEM 138.355469 1671323811.7885
MEM 138.355469 1671323811.8985
MEM 138.355469 1671323812.0064
MEM 138.355469 1671323812.1157
MEM 138.355469 1671323812.2256
MEM 138.355469 1671323812.3365
MEM 138.355469 1671323812.4469
MEM 138.355469 1671323812.5560
MEM 138.355469 1671323812.6642
MEM 138.355469 1671323812.7747
MEM 138.355469 1671323812.8847
MEM 138.355469 1671323812.9927
MEM 138.355469 1671323813.1023
MEM 138.355469 1671323813.2125
MEM 138.355469 1671323813.3219
MEM 138.355469 1671323813.4317
MEM 138.355469 1671323813.5420
MEM 138.355469 1671323813.6490
MEM 138.355469 1671323813.7590
MEM 138.355469 1671323813.8687
MEM 138.355469 1671323813.9774
MEM 138.355469 1671323814.0856
MEM 138.355469 1671323814.1973
MEM 138.355469 1671323814.3074
MEM 138.355469 1671323814.4185
MEM 138.355469 1671323814.5284
MEM 138.355469 1671323814.6365
MEM 138.355469 1671323814.7458
MEM 138.355469 1671323814.8558
MEM 138.355469 1671323814.9659
MEM 138.355469 1671323815.0756
MEM 138.355469 1671323815.1858
MEM 138.355469 1671323815.2944
MEM 138.355469 1671323815.4041
MEM 138.355469 1671323815.5139
MEM 138.355469 1671323815.6229
MEM 138.355469 1671323815.7327
MEM 138.355469 1671323815.8431
MEM 138.355469 1671323815.9537
MEM 138.355469 1671323816.0634
MEM 138.355469 1671323816.1736
MEM 138.355469 1671323816.2838
MEM 138.355469 1671323816.3945
MEM 138.355469 1671323816.5026
MEM 138.355469 1671323816.6131
MEM 138.355469 1671323816.7234
MEM 138.355469 1671323816.8321
MEM 138.355469 1671323816.9418
MEM 138.355469 1671323817.0507
MEM 138.355469 1671323817.1584
MEM 138.355469 1671323817.2691
MEM 138.355469 1671323817.3778
MEM 138.355469 1671323817.4865
MEM 138.355469 1671323817.5952
MEM 138.355469 1671323817.7033
MEM 138.355469 1671323817.8121
MEM 138.355469 1671323817.9196
MEM 138.355469 1671323818.0308
MEM 138.355469 1671323818.1405
MEM 138.355469 1671323818.2492
MEM 138.355469 1671323818.3587
MEM 138.355469 1671323818.4669
MEM 138.355469 1671323818.5764
MEM 138.355469 1671323818.6863
MEM 138.355469 1671323818.7954
MEM 138.355469 1671323818.9037
MEM 138.355469 1671323819.0136
MEM 138.355469 1671323819.1251
MEM 138.355469 1671323819.2367
MEM 138.355469 1671323819.3453
MEM 138.355469 1671323819.4561
MEM 138.355469 1671323819.5671
MEM 138.355469 1671323819.6808
MEM 138.355469 1671323819.7875
MEM 138.355469 1671323819.8965
MEM 138.355469 1671323820.0082
MEM 138.355469 1671323820.1173
MEM 138.355469 1671323820.2267
MEM 138.355469 1671323820.3367
MEM 138.355469 1671323820.4465
MEM 138.355469 1671323820.5562
MEM 138.355469 1671323820.6653
MEM 138.355469 1671323820.7747
MEM 138.355469 1671323820.8844
MEM 138.355469 1671323820.9941
MEM 138.355469 1671323821.1035
MEM 138.355469 1671323821.2144
MEM 138.355469 1671323821.3248
MEM 138.355469 1671323821.4325
MEM 138.355469 1671323821.5423
MEM 138.355469 1671323821.6530
MEM 138.355469 1671323821.7647
MEM 138.355469 1671323821.8746
MEM 138.355469 1671323821.9853
MEM 138.355469 1671323822.0968
MEM 138.355469 1671323822.2066
MEM 138.355469 1671323822.3161
MEM 138.355469 1671323822.4257
MEM 138.355469 1671323822.5354
MEM 138.355469 1671323822.6456
MEM 138.355469 1671323822.7573
MEM 138.355469 1671323822.8646
MEM 138.355469 1671323822.9730
MEM 138.355469 1671323823.0847
MEM 138.355469 1671323823.1937
MEM 138.355469 1671323823.3034
MEM 138.355469 1671323823.4136
MEM 138.355469 1671323823.5227
MEM 138.355469 1671323823.6314
MEM 138.355469 1671323823.7401
MEM 138.355469 1671323823.8482
MEM 138.355469 1671323823.9589
MEM 138.355469 1671323824.0686
MEM 138.355469 1671323824.1763
MEM 138.355469 1671323824.2880
MEM 138.355469 1671323824.3960
MEM 138.355469 1671323824.5045
MEM 138.355469 1671323824.6182
MEM 138.355469 1671323824.7255
MEM 138.355469 1671323824.8349
MEM 138.355469 1671323824.9456
MEM 138.355469 1671323825.0544
MEM 138.355469 1671323825.1641
MEM 138.355469 1671323825.2750
MEM 138.355469 1671323825.3883
MEM 138.355469 1671323825.4910
MEM 138.355469 1671323825.6017
MEM 138.355469 1671323825.7118
MEM 138.355469 1671323825.8185
MEM 138.355469 1671323825.9299
MEM 138.355469 1671323826.0406
MEM 138.355469 1671323826.1487
MEM 138.355469 1671323826.2563
MEM 138.355469 1671323826.3680
MEM 138.355469 1671323826.4786
MEM 138.355469 1671323826.5894
MEM 138.355469 1671323826.7002
MEM 138.355469 1671323826.8084
MEM 138.355469 1671323826.9198
MEM 138.355469 1671323827.0315
MEM 138.355469 1671323827.1416
MEM 138.355469 1671323827.2510
MEM 138.355469 1671323827.3625
MEM 138.355469 1671323827.4762
MEM 138.355469 1671323827.5859
MEM 138.355469 1671323827.6966
MEM 138.355469 1671323827.8067
MEM 138.355469 1671323827.9171
MEM 138.355469 1671323828.0288
MEM 138.355469 1671323828.1389
MEM 138.355469 1671323828.2496
MEM 138.355469 1671323828.3613
MEM 138.355469 1671323828.4720
MEM 138.355469 1671323828.5829
MEM 138.355469 1671323828.6917
MEM 138.355469 1671323828.8064
MEM 138.355469 1671323828.9141
MEM 138.355469 1671323829.0238
MEM 138.355469 1671323829.1355
MEM 138.355469 1671323829.2457
MEM 138.355469 1671323829.3574
MEM 138.355469 1671323829.4675
MEM 138.355469 1671323829.5770
MEM 138.355469 1671323829.6878
MEM 138.355469 1671323829.7957
MEM 138.355469 1671323829.9062
MEM 138.355469 1671323830.0157
MEM 138.355469 1671323830.1256
MEM 138.355469 1671323830.2351
MEM 138.355469 1671323830.3450
MEM 138.355469 1671323830.4560
MEM 138.355469 1671323830.5640
MEM 138.355469 1671323830.6747
MEM 138.355469 1671323830.7856
MEM 138.355469 1671323830.8963
MEM 138.355469 1671323831.0061
MEM 138.355469 1671323831.1172
MEM 138.355469 1671323831.2250
MEM 138.355469 1671323831.3340
MEM 138.355469 1671323831.4455
MEM 138.355469 1671323831.5531
MEM 138.355469 1671323831.6617
MEM 138.355469 1671323831.7736
MEM 138.355469 1671323831.8833
MEM 138.355469 1671323831.9950
MEM 138.355469 1671323832.1054
MEM 138.355469 1671323832.2141
MEM 138.355469 1671323832.3308
MEM 138.355469 1671323832.4355
MEM 138.355469 1671323832.5462
MEM 138.355469 1671323832.6569
MEM 138.355469 1671323832.7676
MEM 138.355469 1671323832.8773
MEM 138.355469 1671323832.9880
MEM 138.355469 1671323833.0997
MEM 138.355469 1671323833.2114
MEM 138.355469 1671323833.3196
MEM 138.355469 1671323833.4293
MEM 138.355469 1671323833.5410
MEM 138.355469 1671323833.6525
MEM 138.355469 1671323833.7640
MEM 138.355469 1671323833.8757
MEM 138.355469 1671323833.9854
MEM 138.355469 1671323834.0961
MEM 138.355469 1671323834.2058
MEM 138.355469 1671323834.3165
MEM 138.355469 1671323834.4272
MEM 138.355469 1671323834.5379
MEM 138.355469 1671323834.6496
MEM 138.355469 1671323834.7568
MEM 138.355469 1671323834.8665
MEM 138.355469 1671323834.9772
MEM 138.355469 1671323835.0879
MEM 138.355469 1671323835.1983
MEM 138.355469 1671323835.3092
MEM 138.355469 1671323835.4199
MEM 138.355469 1671323835.5306
MEM 138.355469 1671323835.6413
MEM 138.355469 1671323835.7530
MEM 138.355469 1671323835.8630
MEM 138.355469 1671323835.9783
MEM 138.355469 1671323836.0845
MEM 138.355469 1671323836.1953
MEM 138.355469 1671323836.3054
MEM 138.355469 1671323836.4152
MEM 138.355469 1671323836.5259
MEM 138.355469 1671323836.6366
MEM 138.355469 1671323836.7482
MEM 138.355469 1671323836.8586
MEM 138.355469 1671323836.9679
MEM 138.355469 1671323837.0793
MEM 138.355469 1671323837.1891
MEM 138.355469 1671323837.2980
MEM 138.355469 1671323837.4083
MEM 138.355469 1671323837.5180
MEM 138.355469 1671323837.6294
MEM 138.355469 1671323837.7392
MEM 138.355469 1671323837.8484
MEM 138.355469 1671323837.9584
MEM 138.355469 1671323838.0691
MEM 138.355469 1671323838.1792
MEM 138.355469 1671323838.2882
MEM 138.355469 1671323838.3958
MEM 138.355469 1671323838.5040
MEM 138.355469 1671323838.6133
MEM 138.355469 1671323838.7227
MEM 138.355469 1671323838.8307
MEM 138.355469 1671323838.9392
MEM 138.355469 1671323839.0483
MEM 138.355469 1671323839.1581
MEM 138.355469 1671323839.2698
MEM 138.355469 1671323839.3805
MEM 138.355469 1671323839.4891
MEM 138.355469 1671323839.5998
MEM 138.355469 1671323839.7106
MEM 138.355469 1671323839.8192
MEM 138.355469 1671323839.9304
MEM 138.355469 1671323840.0401
MEM 138.355469 1671323840.1487
MEM 138.355469 1671323840.2594
MEM 138.355469 1671323840.3695
MEM 138.355469 1671323840.4798
MEM 138.355469 1671323840.5889
MEM 138.355469 1671323840.6994
MEM 138.355469 1671323840.8101
MEM 138.355469 1671323840.9204
MEM 138.355469 1671323841.0292
MEM 138.355469 1671323841.1408
MEM 138.355469 1671323841.2515
MEM 138.355469 1671323841.3629
MEM 138.355469 1671323841.4747
MEM 138.355469 1671323841.5842
MEM 138.355469 1671323841.6947
MEM 138.355469 1671323841.8048
MEM 138.355469 1671323841.9153
MEM 138.355469 1671323842.0245
MEM 138.355469 1671323842.1341
MEM 138.355469 1671323842.2409
MEM 138.355469 1671323842.3513
MEM 138.355469 1671323842.4605
MEM 138.355469 1671323842.5723
MEM 138.355469 1671323842.6841
MEM 138.355469 1671323842.7948
MEM 138.355469 1671323842.9042
MEM 138.355469 1671323843.0133
MEM 138.355469 1671323843.1220
MEM 138.355469 1671323843.2323
MEM 138.355469 1671323843.3432
MEM 138.355469 1671323843.4532
MEM 138.355469 1671323843.5639
MEM 138.355469 1671323843.6746
MEM 138.355469 1671323843.7853
MEM 138.355469 1671323843.8990
MEM 138.355469 1671323844.0059
MEM 138.355469 1671323844.1166
MEM 138.355469 1671323844.2252
MEM 138.355469 1671323844.3354
MEM 138.355469 1671323844.4436
MEM 138.355469 1671323844.5525
MEM 138.355469 1671323844.6639
MEM 138.355469 1671323844.7721
MEM 138.355469 1671323844.8810
MEM 138.355469 1671323844.9899
MEM 138.355469 1671323845.0992
MEM 138.355469 1671323845.2108
MEM 138.355469 1671323845.3195
MEM 138.355469 1671323845.4292
MEM 138.355469 1671323845.5409
MEM 138.355469 1671323845.6525
MEM 138.355469 1671323845.7624
MEM 138.355469 1671323845.8715
MEM 138.355469 1671323845.9797
MEM 138.355469 1671323846.0912
MEM 138.355469 1671323846.2019
MEM 138.355469 1671323846.3107
MEM 138.355469 1671323846.4224
MEM 138.355469 1671323846.5321
MEM 138.355469 1671323846.6412
MEM 138.355469 1671323846.7509
MEM 138.355469 1671323846.8606
MEM 138.355469 1671323846.9711
MEM 138.355469 1671323847.0809
MEM 138.355469 1671323847.1911
MEM 138.355469 1671323847.3012
MEM 138.355469 1671323847.4120
MEM 138.355469 1671323847.5237
MEM 138.355469 1671323847.6344
MEM 138.355469 1671323847.7451
MEM 138.355469 1671323847.8548
MEM 138.355469 1671323847.9645
MEM 138.355469 1671323848.0762
MEM 138.355469 1671323848.1879
MEM 138.355469 1671323848.2996
MEM 138.355469 1671323848.4105
MEM 138.355469 1671323848.5211
MEM 138.355469 1671323848.6316
MEM 138.355469 1671323848.7402
MEM 138.355469 1671323848.8543
MEM 138.355469 1671323848.9600
MEM 138.355469 1671323849.0722
MEM 138.355469 1671323849.1777
MEM 138.355469 1671323849.2854
MEM 138.355469 1671323849.3951
MEM 138.355469 1671323849.5058
MEM 138.355469 1671323849.6185
MEM 138.355469 1671323849.7290
MEM 138.355469 1671323849.8407
MEM 138.355469 1671323849.9508
MEM 138.355469 1671323850.0608
MEM 138.355469 1671323850.1711
MEM 138.355469 1671323850.2805
MEM 138.355469 1671323850.3891
MEM 138.355469 1671323850.4994
MEM 138.355469 1671323850.6091
MEM 138.355469 1671323850.7187
MEM 138.355469 1671323850.8301
MEM 138.355469 1671323850.9418
MEM 138.355469 1671323851.0521
MEM 138.355469 1671323851.1613
MEM 138.355469 1671323851.2715
MEM 138.355469 1671323851.3821
MEM 138.355469 1671323851.4897
MEM 138.355469 1671323851.5995
MEM 138.355469 1671323851.7095
MEM 138.355469 1671323851.8192
MEM 138.355469 1671323851.9290
MEM 138.355469 1671323852.0391
MEM 138.355469 1671323852.1491
MEM 138.355469 1671323852.2589
MEM 138.355469 1671323852.3682
MEM 138.355469 1671323852.4817
MEM 138.355469 1671323852.5894
MEM 138.355469 1671323852.7011
MEM 138.355469 1671323852.8104
MEM 138.355469 1671323852.9197
MEM 138.355469 1671323853.0300
MEM 138.355469 1671323853.1412
MEM 138.355469 1671323853.2498
MEM 138.355469 1671323853.3604
MEM 138.355469 1671323853.4695
MEM 138.355469 1671323853.5798
MEM 138.355469 1671323853.6905
MEM 138.355469 1671323853.8006
MEM 138.355469 1671323853.9127
MEM 138.355469 1671323854.0222
MEM 138.355469 1671323854.1312
MEM 138.355469 1671323854.2420
MEM 138.355469 1671323854.3493
MEM 138.355469 1671323854.4593
MEM 138.355469 1671323854.5708
MEM 138.355469 1671323854.6804
MEM 138.355469 1671323854.7892
MEM 138.355469 1671323854.8969
MEM 138.355469 1671323855.0066
MEM 138.355469 1671323855.1193
MEM 138.355469 1671323855.2292
MEM 138.367188 1671323855.3402
MEM 138.367188 1671323855.4504
MEM 138.367188 1671323855.5608
MEM 138.367188 1671323855.6696
MEM 138.367188 1671323855.7797
MEM 138.367188 1671323855.8900
MEM 138.367188 1671323856.0005
MEM 138.367188 1671323856.1108
MEM 138.367188 1671323856.2217
MEM 138.367188 1671323856.3324
MEM 138.367188 1671323856.4420
MEM 138.367188 1671323856.5525
MEM 138.367188 1671323856.6636
MEM 138.367188 1671323856.7727
MEM 138.367188 1671323856.8833
MEM 138.367188 1671323856.9940
MEM 138.367188 1671323857.1048
MEM 138.367188 1671323857.2150
MEM 138.367188 1671323857.3267
MEM 138.367188 1671323857.4378
MEM 138.367188 1671323857.5483
MEM 138.367188 1671323857.6590
MEM 138.367188 1671323857.7673
MEM 138.367188 1671323857.8750
MEM 138.367188 1671323857.9839
MEM 138.367188 1671323858.0947
MEM 138.367188 1671323858.2039
MEM 138.367188 1671323858.3139
MEM 138.367188 1671323858.4213
MEM 138.367188 1671323858.5310
MEM 138.367188 1671323858.6381
MEM 138.367188 1671323858.7481
MEM 138.367188 1671323858.8570
MEM 138.367188 1671323858.9681
MEM 138.367188 1671323859.0769
MEM 138.367188 1671323859.1860
MEM 138.367188 1671323859.2940
MEM 138.367188 1671323859.4051
MEM 138.367188 1671323859.5158
MEM 138.367188 1671323859.6255
MEM 138.367188 1671323859.7372
MEM 138.367188 1671323859.8460
MEM 138.367188 1671323859.9552
MEM 138.367188 1671323860.0643
MEM 138.367188 1671323860.1748
MEM 138.367188 1671323860.2857
MEM 138.367188 1671323860.3959
MEM 138.367188 1671323860.5046
MEM 138.367188 1671323860.6136
MEM 138.367188 1671323860.7244
MEM 138.367188 1671323860.8340
MEM 138.367188 1671323860.9430
MEM 138.367188 1671323861.0519
MEM 138.367188 1671323861.1623
MEM 138.367188 1671323861.2737
MEM 138.367188 1671323861.3847
MEM 138.367188 1671323861.4949
MEM 138.367188 1671323861.6066
MEM 138.367188 1671323861.7185
MEM 138.367188 1671323861.8299
MEM 138.367188 1671323861.9416
MEM 138.367188 1671323862.0513
MEM 138.367188 1671323862.1611
MEM 138.367188 1671323862.2710
MEM 138.367188 1671323862.3827
MEM 138.367188 1671323862.4936
MEM 138.367188 1671323862.6035
MEM 138.367188 1671323862.7135
MEM 138.367188 1671323862.8242
MEM 138.367188 1671323862.9328
MEM 138.367188 1671323863.0417
MEM 138.367188 1671323863.1516
MEM 138.367188 1671323863.2601
MEM 138.367188 1671323863.3707
MEM 138.367188 1671323863.4824
MEM 138.367188 1671323863.5924
MEM 138.367188 1671323863.7020
MEM 138.367188 1671323863.8107
MEM 138.367188 1671323863.9221
MEM 138.367188 1671323864.0309
MEM 138.367188 1671323864.1403
MEM 138.367188 1671323864.2500
MEM 138.367188 1671323864.3606
MEM 138.367188 1671323864.4713
MEM 138.367188 1671323864.5831
MEM 138.367188 1671323864.6940
MEM 138.367188 1671323864.8027
MEM 138.367188 1671323864.9155
MEM 138.367188 1671323865.0235
MEM 138.367188 1671323865.1312
MEM 138.367188 1671323865.2393
MEM 138.367188 1671323865.3725
MEM 138.367188 1671323865.4732
MEM 138.367188 1671323865.5839
MEM 138.367188 1671323865.6946
MEM 138.367188 1671323865.8063
MEM 138.367188 1671323865.9200
MEM 138.367188 1671323866.0287
MEM 138.367188 1671323866.1394
MEM 138.367188 1671323866.2495
MEM 138.367188 1671323866.3593
MEM 138.367188 1671323866.4702
MEM 138.367188 1671323866.5801
MEM 138.367188 1671323866.6905
MEM 138.367188 1671323866.8006
MEM 138.367188 1671323866.9107
MEM 138.367188 1671323867.0214
MEM 138.367188 1671323867.1312
MEM 138.367188 1671323867.2402
MEM 138.367188 1671323867.3526
MEM 138.367188 1671323867.4629
MEM 138.367188 1671323867.5730
MEM 138.367188 1671323867.6816
MEM 138.367188 1671323867.7920
MEM 138.367188 1671323867.9007
MEM 138.367188 1671323868.0114
MEM 138.367188 1671323868.1187
MEM 138.367188 1671323868.2304
MEM 138.367188 1671323868.3411
